NEAT
14198|TIMKEN|EQ|0.410000
14208|TV18BRDCST|EQ|0.400000
14255|REDINGTON|EQ|0.760000
14296|SEQUENT|EQ|0.470000
14299|PFC|EQ|0.440000
14304|FSL|EQ|0.450000
14309|INDIANB|EQ|0.260000
14334|HSCL|EQ|0.480000
14339|GANESHHOUC|EQ|0.270000
14366|IDEA|EQ|0.310000
14413|PAGEIND|EQ|0.550000
14418|ASTRAL|EQ|0.460000
14423|LAOPALA|EQ|0.340000
14435|JKTYRE|EQ|0.460000
14450|IBREALEST|EQ|0.880000
14501|BALAMINES|EQ|0.330000
14537|DISHTV|EQ|0.720000
14552|PHOENIXLTD|EQ|0.520000
14592|FORTIS|EQ|0.690000
14672|NAVINFLUOR|EQ|0.700000
14707|TIMETECHNO|EQ|0.480000
14732|DLF|EQ|0.260000
14788|SPARC|EQ|0.230000
14894|CENTRALBK|EQ|0.070000
14912|KPRMILL|EQ|0.260000
14926|PURVA|BE|0.250000
14937|CIEINDIA|EQ|0.320000
14947|MOTILALOFS|EQ|0.240000
14966|CSBBANK|EQ|0.470000
14972|KSCL|EQ|0.380000
14977|POWERGRID|EQ|0.490000
15039|CERA|EQ|0.450000
15044|DELTACORP|EQ|0.660000
15058|AVALON|EQ|0.370000
15068|RELIGARE|EQ|0.960000
15083|ADANIPORTS|EQ|0.340000
15119|EDELWEISS|EQ|0.610000
15124|KOLTEPATIL|EQ|0.250000
15141|COLPAL|EQ|0.490000
15146|JYOTHYLAB|EQ|0.370000
15179|ECLERX|EQ|0.450000
15184|BRIGADE|EQ|0.540000
15228|UJJIVANSFB|EQ|0.950000
15254|CEATLTD|EQ|0.520000
15259|RPOWER|EQ|0.690000
15266|JKIL|EQ|0.530000
15283|KNRCON|EQ|0.490000
15313|IRB|EQ|0.240000
15332|NMDC|EQ|0.390000
15337|RAIN|EQ|0.580000
15355|RECLTD|EQ|0.470000
15362|VGUARD|EQ|0.410000
15380|MANKIND|EQ|0.180000
15384|DHANI|EQ|0.620000
15409|NESCO|EQ|0.300000
15414|TITAGARH|EQ|0.520000
15883|HINDWAREAP|EQ|0.480000
16045|PRINCEPIPE|EQ|0.380000
16249|INFIBEAM|EQ|0.520000
16669|BAJAJ-AUTO|EQ|0.400000
16675|BAJAJFINSV|EQ|0.340000
16713|UBL|EQ|0.280000
16822|IKIO|EQ|0.280000
16859|SINDHUTRAD|EQ|0.250000
16915|ZFCVINDIA|EQ|0.250000
16965|TATAMTRDVR|EQ|0.920000
17029|PATANJALI|EQ|0.260000
17053|HMAAGRO|EQ|0.160000
17094|CROMPTON|EQ|1.000000
17105|SUMICHEM|EQ|0.250000
17140|IDEAFORGE|EQ|0.160000
17187|CYIENTDLM|EQ|0.250000
17271|SENCO|EQ|0.200000
17279|BLS|EQ|0.280000
17313|LLOYDSME|EQ|0.220000
17333|MHRIL|EQ|0.330000
17358|UTKARSHBNK|EQ|0.200000
17388|ADANIPOWER|EQ|0.240000
17400|NHPC|EQ|0.310000
17424|GLOBUSSPR|EQ|0.490000
17433|NETWEB|EQ|0.240000
17438|OIL|EQ|0.330000
17524|RTNPOWER|BE|0.500000
17534|MGL|EQ|0.570000
17635|ZYDUSWELL|EQ|0.210000
17641|SUNTECK|EQ|0.370000
17675|ALOKINDS|EQ|0.250000
17704|QUESS|EQ|0.430000
17722|DEN|EQ|0.250000
